Open time,Open,High,Low,Close,Volume,Quote volume,Trade count,Taker base volume,Taker quote volume
2021-12-31 22:00:00+00:00,46333.87,46569.97,46295.17,46396.88,435.5265,20225604.8625095,20426,202.35846,9398038.1963037
2021-12-31 22:30:00+00:00,46396.86,46459.96,46232.36,46303.99,556.32492,25778456.8845616,15854,245.60759,11378982.7283527
2021-12-31 23:00:00+00:00,46303.98,46467.67,46300.49,46350.44,465.18072,21580936.0342779,13399,211.34079,9805457.769485
2021-12-31 23:30:00+00:00,46350.44,46520.13,46132.04,46216.93,520.8169,24138827.6904114,16156,272.7515,12643731.309127
2022-01-01 00:00:00+00:00,46216.93,46527.26,46208.37,46375.42,706.65682,32751194.6309423,19674,388.44942,18000363.921447
2022-01-01 00:30:00+00:00,46375.42,46731.39,46360.19,46656.13,796.67413,37128791.759557,18934,417.61594,19461792.996197
2022-01-01 01:00:00+00:00,46656.14,46949.99,46574.06,46815.33,589.50801,27549979.415407,18930,332.64016,15543899.1589591
2022-01-01 01:30:00+00:00,46815.34,46884.63,46711.9,46778.14,354.30738,16577168.7021952,12942,158.54051,7419373.6964151
2022-01-01 02:00:00+00:00,46778.14,46928.94,46769.95,46826.01,273.51826,12816103.4535101,13394,116.69914,5467495.5077826
2022-01-01 02:30:00+00:00,46826.0,46860.39,46721.96,46811.77,211.65034,9904566.96569,10970,89.65199,4195111.5581131
2022-01-01 03:00:00+00:00,46811.77,46916.63,46760.12,46809.15,296.91734,13904885.5920713,10254,142.72443,6684139.5530722
2022-01-01 03:30:00+00:00,46809.16,46900.0,46809.15,46813.2,265.97237,12458374.8712916,9628,105.55769,4945236.8438881
2022-01-01 04:00:00+00:00,46813.21,46887.33,46591.23,46708.14,464.38757,21697339.7734082,13188,191.665,8953509.4493772
2022-01-01 04:30:00+00:00,46708.13,46842.98,46639.18,46711.05,397.49632,18574703.9649794,10169,205.87063,9621892.8097329
2022-01-01 05:00:00+00:00,46711.05,47500.0,46673.94,47379.13,793.08192,37410490.5207652,23184,471.58605,22241417.3437793
2022-01-01 05:30:00+00:00,47379.13,47555.55,47135.3,47192.55,607.6545,28777815.4354618,18247,305.20027,14453904.3454874
2022-01-01 06:00:00+00:00,47192.56,47324.42,47089.43,47130.36,267.90481,12643526.2784137,12335,128.8061,6079194.2707301
2022-01-01 06:30:00+00:00,47130.37,47235.49,46940.0,46979.62,346.07295,16297965.287226,12861,170.63487,8036875.1128096
2022-01-01 07:00:00+00:00,46979.61,47052.98,46864.84,46959.61,295.2575,13869373.3118514,11933,129.45803,6081626.672645
2022-01-01 07:30:00+00:00,46959.61,47255.85,46945.77,47194.73,350.94331,16530492.3207473,13233,161.22568,7594658.9156057
2022-01-01 08:00:00+00:00,47194.73,47344.69,47075.11,47305.23,315.89791,14912556.3844818,13915,168.85277,7971329.2160774
2022-01-01 08:30:00+00:00,47305.23,47313.91,47081.74,47124.82,216.54976,10219702.5334126,10497,108.24172,5108709.6307501
2022-01-01 09:00:00+00:00,47124.82,47215.56,47062.77,47094.74,212.89514,10036932.7841502,11742,103.68918,4888349.6945645
2022-01-01 09:30:00+00:00,47094.74,47143.99,46933.58,47143.98,328.42977,15443581.6002433,13623,150.95513,7098611.829726
2022-01-01 10:00:00+00:00,47143.98,47298.75,46812.99,46874.25,413.90789,19467766.4921868,15770,184.26617,8668375.0026166
2022-01-01 10:30:00+00:00,46874.26,47081.02,46715.39,46871.08,509.10971,23854862.7355243,16770,264.11148,12375198.6581333
2022-01-01 11:00:00+00:00,46871.09,47007.73,46862.41,46956.77,335.66439,15752205.9776193,13765,155.87911,7316024.3845911
2022-01-01 11:30:00+00:00,46956.78,46994.24,46756.77,46758.87,397.22354,18620826.7048162,13316,175.57776,8230244.9423642
2022-01-01 12:00:00+00:00,46758.87,47012.49,46756.3,46959.51,252.00115,11818078.9638704,13275,132.26708,6202994.6593795
2022-01-01 12:30:00+00:00,46959.51,47150.48,46941.2,47074.05,330.14894,15537308.0644226,12333,173.28283,8155615.4427887
2022-01-01 13:00:00+00:00,47074.05,47199.67,46983.01,47022.59,253.97592,11961201.6724761,12089,123.80117,5831406.9556043
2022-01-01 13:30:00+00:00,47022.59,47095.48,46935.09,47023.24,200.1682,9412221.7883404,10988,92.77661,4362769.6054103
2022-01-01 14:00:00+00:00,47023.24,47100.0,46950.0,47024.1,217.23112,10215261.8131697,11068,86.27075,4056777.5123485
2022-01-01 14:30:00+00:00,47024.11,47031.9,46850.18,46926.22,286.43108,13441588.6952274,11952,115.01798,5397206.1558123
2022-01-01 15:00:00+00:00,46920.01,47030.0,46871.69,47026.82,204.05112,9583678.748954,12023,104.69341,4917434.5476112
2022-01-01 15:30:00+00:00,47026.83,47491.14,46996.75,47219.04,1311.90193,62021564.9656391,25388,722.94384,34171337.3879074
2022-01-01 16:00:00+00:00,47219.04,47527.24,47186.07,47480.45,617.29022,29243068.4316176,19374,310.35702,14702459.8017524
2022-01-01 16:30:00+00:00,47480.46,47497.19,47253.4,47268.62,432.28897,20484077.8094864,16742,188.95818,8953404.0379787
2022-01-01 17:00:00+00:00,47268.61,47369.0,47238.81,47330.45,258.18698,12212031.6126554,15362,129.03224,6103543.875106
2022-01-01 17:30:00+00:00,47330.45,47954.63,47325.71,47754.48,1062.47879,50705349.0393301,34645,536.45699,25595382.9673492
2022-01-01 18:00:00+00:00,47754.47,47844.97,47601.01,47637.43,402.62557,19212631.453655,17057,203.26494,9698415.9993676
2022-01-01 18:30:00+00:00,47637.43,47658.64,47420.0,47560.55,458.13468,21774159.1315466,16414,236.54075,11242088.6680589
2022-01-01 19:00:00+00:00,47560.54,47611.84,47338.53,47388.85,355.3347,16870574.9876077,17604,168.67127,8008671.3753702
2022-01-01 19:30:00+00:00,47388.84,47414.27,47292.72,47329.78,475.3369,22500919.0874942,17298,277.39875,13130882.229327
2022-01-01 20:00:00+00:00,47329.79,47452.55,47250.18,47412.36,282.97923,13396450.8016235,12960,195.89487,9274256.9661083
2022-01-01 20:30:00+00:00,47412.36,47559.03,47347.01,47391.82,434.22869,20601504.3386795,13785,222.72156,10566729.5285308
2022-01-01 21:00:00+00:00,47391.82,47573.05,47340.0,47366.34,427.72697,20290161.8839761,12775,281.74349,13365829.8883577
2022-01-01 21:30:00+00:00,47366.33,47491.03,47268.79,47319.67,381.4923,18077036.7346116,13387,186.39292,8830525.3343701
2022-01-01 22:00:00+00:00,47319.66,47422.39,47222.22,47388.27,270.30519,12789492.7286198,14306,130.03487,6151851.9376509
2022-01-01 22:30:00+00:00,47388.26,47490.98,47369.75,47440.74,196.17342,9307160.8098102,12063,99.40961,4716600.0784046
2022-01-01 23:00:00+00:00,47440.74,47488.0,47277.77,47428.83,230.21978,10909478.6961653,14409,106.46008,5044318.9369971
2022-01-01 23:30:00+00:00,47428.91,47814.0,47370.58,47722.65,516.06976,24588949.8285558,18328,290.07635,13820872.3836502
2022-01-02 00:00:00+00:00,47722.66,47750.0,47381.12,47544.7,618.91803,29431868.9448295,18519,304.40888,14476835.2631273
2022-01-02 00:30:00+00:00,47544.7,47700.0,47491.43,47625.3,463.59014,22078679.7153245,14402,240.40919,11449188.324104
2022-01-02 01:00:00+00:00,47625.29,47641.83,47412.89,47455.23,259.60645,12329682.0346933,12789,128.50444,6102223.4690455
2022-01-02 01:30:00+00:00,47455.22,47485.23,47315.38,47377.97,206.14715,9766524.4479567,11604,103.8948,4922283.3243643
2022-01-02 02:00:00+00:00,47377.97,47449.56,47310.0,47326.09,209.56899,9930983.7805309,12883,100.62453,4768650.3180835
2022-01-02 02:30:00+00:00,47326.08,47439.21,47275.5,47370.5,242.82346,11500221.9939096,12630,115.1802,5455302.8527019
2022-01-02 03:00:00+00:00,47370.49,47393.45,47269.47,47382.71,173.52416,8215546.9744965,9556,87.54413,4145094.2038641
2022-01-02 03:30:00+00:00,47382.71,47467.11,47282.82,47329.47,213.72886,10122776.3498789,9430,96.09366,4552187.2285615
2022-01-02 04:00:00+00:00,47329.47,47415.73,47289.0,47305.86,208.94177,9891110.2246775,10489,82.67843,3914001.0457079
2022-01-02 04:30:00+00:00,47305.87,47387.95,46770.23,46910.3,1050.74643,49423255.6411843,25734,503.25756,23676670.929769
2022-01-02 05:00:00+00:00,46910.3,47006.4,46832.08,46945.27,374.51018,17571265.9771118,12943,176.04454,8260227.6205248
2022-01-02 05:30:00+00:00,46945.26,47089.63,46912.95,47081.28,311.69359,14651644.7341292,11111,180.79477,8497944.8192342
2022-01-02 06:00:00+00:00,47081.28,47200.0,47011.24,47106.8,250.15474,11780124.0381664,10472,138.89131,6540150.0767942
2022-01-02 06:30:00+00:00,47106.8,47244.0,47059.02,47122.61,278.04723,13112210.0822746,9307,160.12705,7551837.0546704
2022-01-02 07:00:00+00:00,47122.6,47211.55,47087.62,47181.44,208.03465,9809900.1851573,9433,103.17381,4865006.4643377
2022-01-02 07:30:00+00:00,47181.45,47300.0,47090.18,47173.45,336.33968,15874182.960127,11269,159.20261,7514781.2051709
2022-01-02 08:00:00+00:00,47173.44,47227.28,46970.05,47161.77,306.17434,14419817.283255,13962,134.21753,6321733.610817
2022-01-02 08:30:00+00:00,47161.76,47247.12,47054.02,47222.4,272.11169,12835122.5138232,14428,126.02724,5944711.0252844
2022-01-02 09:00:00+00:00,47222.4,47499.45,47144.12,47338.85,489.59951,23170367.3991984,17311,263.65009,12477248.7844057
2022-01-02 09:30:00+00:00,47338.85,47391.32,47250.11,47273.24,302.84417,14337743.8821334,13088,141.15028,6682626.3284385
2022-01-02 10:00:00+00:00,47273.23,47348.34,47251.01,47272.23,172.5256,8159780.3600319,10572,90.35595,4273426.3557574
2022-01-02 10:30:00+00:00,47272.23,47322.07,47140.3,47188.89,217.56341,10277881.4491466,11046,105.99668,5007560.0410459
2022-01-02 11:00:00+00:00,47188.88,47333.33,47159.57,47310.0,181.18378,8563975.1403168,10775,103.86255,4909452.1033485
2022-01-02 11:30:00+00:00,47309.99,47400.0,47195.0,47235.5,177.84615,8409178.5134425,10699,85.01327,4020236.7978873
2022-01-02 12:00:00+00:00,47238.89,47253.19,47013.5,47156.25,401.31984,18913304.8949841,16990,176.96782,8339752.5288179
2022-01-02 12:30:00+00:00,47156.24,47447.0,47137.85,47292.95,396.73789,18774484.9961687,15257,184.79964,8744176.7820489
2022-01-02 13:00:00+00:00,47289.67,47300.86,47093.95,47248.78,336.25506,15864706.0311441,13210,192.40277,9076059.4823615
2022-01-02 13:30:00+00:00,47248.78,47251.48,47090.0,47137.35,244.18615,11514650.5579306,12596,120.49086,5681655.5952275
2022-01-02 14:00:00+00:00,47137.35,47202.39,47020.0,47056.24,372.69861,17561869.4521111,17319,191.93096,9044457.4264411
2022-01-02 14:30:00+00:00,47056.24,47170.0,47055.26,47112.55,244.9675,11544062.48936,14591,137.10938,6461105.7866605
2022-01-02 15:00:00+00:00,47112.54,47336.64,47071.27,47185.97,388.25438,18328190.2216879,18755,195.17798,9214824.3877851
2022-01-02 15:30:00+00:00,47185.97,47390.0,47105.13,47340.47,395.90931,18706178.8241114,16530,202.13825,9553459.8301463
2022-01-02 16:00:00+00:00,47340.47,47486.61,47273.64,47419.57,445.82343,21128338.9588059,17075,238.88451,11320710.3000472
2022-01-02 16:30:00+00:00,47420.64,47886.0,47419.57,47792.3,921.74607,43930702.6114992,29377,550.83645,26251927.3604854
2022-01-02 17:00:00+00:00,47792.29,47990.0,47482.57,47646.39,950.98048,45395268.9171014,30917,453.40707,21647731.2594575
2022-01-02 17:30:00+00:00,47646.39,47671.7,47317.46,47401.14,489.61189,23247658.3486492,18737,207.18239,9835027.8011383
2022-01-02 18:00:00+00:00,47401.14,47401.14,46856.28,46949.01,907.61604,42798793.4758412,26667,396.32386,18696565.9483524
2022-01-02 18:30:00+00:00,46949.02,47082.3,46654.0,47058.12,944.72195,44275394.6871228,27914,504.77273,23659296.1597836
2022-01-02 19:00:00+00:00,47056.43,47217.1,46854.01,46915.69,616.33002,28980978.981205,18050,287.17161,13506306.9227848
2022-01-02 19:30:00+00:00,46915.69,47006.7,46851.51,46907.68,321.05605,15069453.7197118,13233,149.51168,7017254.9059817
2022-01-02 20:00:00+00:00,46907.67,47050.0,46815.17,47033.17,370.85443,17411632.4274243,14981,165.34246,7763390.2368312
2022-01-02 20:30:00+00:00,47033.18,47035.0,46899.46,47007.14,199.36814,9362079.285712,10356,83.68837,3930468.103054
2022-01-02 21:00:00+00:00,47007.14,47187.98,46913.27,47060.0,244.13552,11485139.7444836,12674,123.63657,5816345.9265643
2022-01-02 21:30:00+00:00,47060.0,47162.83,46990.0,47018.03,188.46016,8868075.2572977,9037,92.94911,4373858.515082
2022-01-02 22:00:00+00:00,47017.98,47195.0,47014.84,47156.3,223.15473,10516805.2209081,10729,115.30776,5434754.6981726
2022-01-02 22:30:00+00:00,47155.98,47398.99,47155.31,47255.38,460.56723,21781287.6122647,16184,289.9423,13710457.1868582
2022-01-02 23:00:00+00:00,47255.39,47428.52,47255.38,47394.62,444.24208,21028453.2007837,13578,236.86801,11211572.2867331
2022-01-02 23:30:00+00:00,47394.62,47469.34,47283.71,47286.18,305.23928,14459641.0212539,10415,138.5235,6561853.6040856
2022-01-03 00:00:00+00:00,47286.18,47289.11,47139.19,47174.43,436.16578,20591225.1125606,16996,227.94033,10761340.4119324
2022-01-03 00:30:00+00:00,47174.44,47211.46,47050.0,47050.08,297.95216,14040199.3732775,12036,153.25402,7221852.6345571
2022-01-03 01:00:00+00:00,47050.09,47087.95,46950.0,47035.77,397.43742,18695916.8778576,14211,195.3394,9189112.2123174
2022-01-03 01:30:00+00:00,47035.77,47138.78,46964.71,47116.71,230.61838,10849405.8068295,10020,118.34776,5567637.8234759
2022-01-03 02:00:00+00:00,47116.22,47116.71,46870.0,46997.37,349.55308,16420046.1535006,13711,140.90033,6616886.8281236
2022-01-03 02:30:00+00:00,46997.36,47051.89,46858.44,46999.98,432.15406,20293890.9291576,14763,223.37472,10489553.0584888
2022-01-03 03:00:00+00:00,46999.98,47084.8,46871.09,46958.64,327.60626,15385985.7812643,12450,156.04499,7328468.8298094
2022-01-03 03:30:00+00:00,46958.64,46981.41,46722.39,46793.26,522.83228,24472859.9455398,15797,276.44672,12938705.5025702
2022-01-03 04:00:00+00:00,46793.27,46910.23,46750.0,46841.99,377.61043,17688668.7898382,12144,225.78853,10577270.1023281
2022-01-03 04:30:00+00:00,46841.97,46944.77,46800.0,46822.26,310.88832,14570379.7786436,11055,154.04438,7219708.1822357
2022-01-03 05:00:00+00:00,46822.26,47027.84,46750.13,46965.38,448.81717,21030969.9205578,13300,227.339,10654545.7971103
2022-01-03 05:30:00+00:00,46965.38,47211.09,46960.48,47078.64,469.80456,22120903.2742205,13473,234.32361,11032563.6288336
2022-01-03 06:00:00+00:00,47078.64,47100.0,46946.22,46968.17,274.22984,12895587.1541066,11148,121.9074,5731719.0345235
2022-01-03 06:30:00+00:00,46968.16,47061.37,46877.84,46923.75,322.40085,15145184.0402976,11925,174.06838,8177859.6434364
2022-01-03 07:00:00+00:00,46923.75,46967.95,46852.38,46957.8,295.01838,13837835.0482429,13008,151.75089,7117855.7123409
2022-01-03 07:30:00+00:00,46957.81,47080.0,46951.29,47051.37,340.20748,15992055.6295715,11934,167.08757,7853817.4314972
2022-01-03 08:00:00+00:00,47051.36,47135.97,46983.55,46994.37,419.53062,19738198.9019962,16792,190.83378,8978095.90579
2022-01-03 08:30:00+00:00,46994.38,47026.21,46922.27,46978.82,265.11052,12452043.7499201,11644,123.3163,5792059.1516623
2022-01-03 09:00:00+00:00,46978.81,47109.25,46787.0,46820.0,517.39641,24280102.2711368,17324,248.3461,11655135.5772452
2022-01-03 09:30:00+00:00,46819.66,47000.0,46778.0,46984.55,469.67476,22026806.8459704,16509,239.50707,11234362.4491336
2022-01-03 10:00:00+00:00,46984.56,47251.19,46981.84,47080.98,753.12432,35500390.7474197,21399,375.38492,17692082.9982721
2022-01-03 10:30:00+00:00,47080.99,47238.8,47031.0,47126.02,385.865,18193605.881744,14792,174.07837,8207063.8791267
2022-01-03 11:00:00+00:00,47126.02,47392.99,47125.48,47336.37,1039.33963,49150998.6169543,23639,547.69654,25902168.0161126
2022-01-03 11:30:00+00:00,47336.38,47431.67,47237.76,47378.0,412.34947,19513799.9373858,15315,211.55057,10010963.0513333
2022-01-03 12:00:00+00:00,47378.0,47570.0,47243.84,47394.16,777.58268,36875306.7081301,25963,409.32608,19414119.2954053
2022-01-03 12:30:00+00:00,47394.17,47400.61,47175.01,47194.39,406.05277,19190789.7247782,18265,168.68961,7972949.2097993
2022-01-03 13:00:00+00:00,47194.39,47495.96,47192.8,47304.97,439.77742,20797596.0467443,16497,246.90858,11677883.3624347
2022-01-03 13:30:00+00:00,47304.97,47329.77,47127.51,47153.5,374.06041,17669816.1342404,16401,158.05663,7465949.9387361
2022-01-03 14:00:00+00:00,47153.5,47278.5,46940.0,47083.72,690.10622,32480083.3325526,21026,314.94661,14826043.549248
2022-01-03 14:30:00+00:00,47083.72,47285.39,46765.0,46874.53,1021.32378,47961572.1590075,29649,442.73267,20799965.8650217
2022-01-03 15:00:00+00:00,46874.53,47018.0,46780.65,46939.37,658.99621,30907693.8798876,23748,339.39234,15919450.2082966
2022-01-03 15:30:00+00:00,46939.37,46958.83,46575.25,46693.45,1095.82102,51216798.2702226,28550,538.48175,25166561.437604
2022-01-03 16:00:00+00:00,46693.44,46780.0,46263.29,46383.05,2552.28702,118557414.952182,52843,1302.54513,60489113.29633
2022-01-03 16:30:00+00:00,46385.82,46529.43,46287.93,46482.34,863.466,40080311.5641723,27234,418.88125,19442116.6377442
2022-01-03 17:00:00+00:00,46482.34,46788.8,46411.78,46696.39,671.02646,31250163.7088457,23111,359.73138,16755290.610529
2022-01-03 17:30:00+00:00,46696.4,46790.0,46563.29,46577.15,450.72581,21038193.5844033,16170,208.06611,9711228.8588374
2022-01-03 18:00:00+00:00,46577.16,46740.96,46541.65,46617.41,342.02245,15949255.435041,16346,144.13253,6721577.3002826
2022-01-03 18:30:00+00:00,46617.42,46649.91,46412.99,46472.73,320.22755,14888939.8416253,15657,161.3446,7501322.2736391
2022-01-03 19:00:00+00:00,46475.6,46644.2,46361.21,46612.05,352.41616,16395176.3903495,15326,168.60497,7843147.7204104
2022-01-03 19:30:00+00:00,46612.04,46645.34,46360.0,46360.01,309.29044,14386126.7235992,12603,169.38425,7877810.2373022
2022-01-03 20:00:00+00:00,46360.01,46413.47,45730.58,45781.2,2201.31002,101339901.2979984,48248,1005.20052,46255786.075189
2022-01-03 20:30:00+00:00,45781.19,45970.27,45696.0,45922.0,926.19379,42447555.4216288,26811,445.48891,20421928.5642291
2022-01-03 21:00:00+00:00,45922.01,46059.94,45811.87,46023.51,496.96051,22828326.2979639,18349,229.21883,10530082.8033083
2022-01-03 21:30:00+00:00,46023.51,46260.44,45962.28,45979.01,558.70696,25762894.169813,18343,249.13826,11490953.972776
2022-01-03 22:00:00+00:00,45979.01,46318.41,45961.59,46266.14,449.99913,20763994.0430619,19589,232.79639,10743006.8661171
2022-01-03 22:30:00+00:00,46266.14,46439.97,46110.0,46217.9,552.70136,25560228.0118529,20085,249.49966,11538012.820712
2022-01-03 23:00:00+00:00,46217.91,46474.63,46170.64,46410.0,601.96192,27898235.9666201,15137,286.39315,13275230.9555383
2022-01-03 23:30:00+00:00,46409.99,46576.94,46365.87,46446.1,453.37383,21070074.0929408,14288,217.12856,10089070.3925333
2022-01-04 00:00:00+00:00,46446.1,46549.19,46232.04,46484.81,645.73964,29949908.0331174,21036,337.01185,15629939.2255081
2022-01-04 00:30:00+00:00,46484.81,46499.94,46150.0,46244.37,410.01371,18982285.5027429,18048,188.75254,8738765.3182457
2022-01-04 01:00:00+00:00,46244.37,46404.94,46152.97,46341.56,444.18685,20548887.4149703,15776,230.97896,10684192.0362395
2022-01-04 01:30:00+00:00,46341.57,46341.57,46040.79,46054.99,327.46743,15113692.9126579,14822,149.90444,6916317.0325546
2022-01-04 02:00:00+00:00,46054.99,46154.51,45934.5,46129.53,615.75148,28350900.7832475,21204,309.5845,14254335.8953241
2022-01-04 02:30:00+00:00,46129.54,46268.72,46070.54,46103.36,405.71769,18726300.3167644,13462,194.64274,8984297.699924
2022-01-04 03:00:00+00:00,46103.36,46209.64,46001.23,46192.33,321.81217,14834877.0447764,13037,173.12635,7980929.1688417
2022-01-04 03:30:00+00:00,46192.33,46383.77,46179.04,46313.97,434.0737,20095667.7577856,13443,243.13587,11254557.9858221
2022-01-04 04:00:00+00:00,46313.96,46393.44,46179.01,46335.66,322.45813,14925985.2877737,12118,174.33752,8070690.5425669
2022-01-04 04:30:00+00:00,46335.66,46411.12,45996.26,46100.14,1748.20077,80624641.3725852,30620,1259.46686,58071343.3193905
2022-01-04 05:00:00+00:00,46100.14,46292.15,46033.72,46268.82,473.39787,21849651.8860449,14123,304.04404,14033543.0255224
2022-01-04 05:30:00+00:00,46268.81,46275.28,46016.24,46151.66,396.20382,18268837.3626601,12854,204.0521,9407937.9955792
2022-01-04 06:00:00+00:00,46148.23,46288.94,46058.51,46276.2,539.37413,24911386.4340203,13523,240.98901,11128815.7720658
2022-01-04 06:30:00+00:00,46274.0,46390.04,46251.46,46367.53,700.6789,32446268.8458642,15980,274.37562,12704922.1499777
2022-01-04 07:00:00+00:00,46367.53,46518.0,46322.09,46470.38,926.2121,43008733.4379387,19951,454.62054,21114126.9858591
2022-01-04 07:30:00+00:00,46470.37,46600.21,46450.0,46550.0,627.826,29198805.8163598,17728,293.11401,13633572.4540702
2022-01-04 08:00:00+00:00,46549.99,46682.06,46436.66,46530.93,824.58735,38411517.2275931,21023,386.59443,18011733.1786855
2022-01-04 08:30:00+00:00,46530.94,46600.0,46385.61,46489.73,491.72328,22863656.6470863,16652,200.16871,9306868.5001763
2022-01-04 09:00:00+00:00,46489.72,46599.53,46415.74,46464.59,426.03275,19818226.9781488,14682,211.88378,9857286.361173
