Open time,Open,High,Low,Close,Volume,Quote volume,Trade count,Taker base volume,Taker quote volume
2023-06-01 04:25:00+00:00,26760.0,26763.68,26746.0,26763.67,190.68989,5101833.6716035,2858,114.05974,3051493.229565
2023-06-01 04:30:00+00:00,26763.68,26808.01,26763.67,26800.0,160.94398,4310434.7233539,3590,103.04904,2759938.4015667
2023-06-01 04:35:00+00:00,26800.0,26822.81,26792.62,26799.12,166.07009,4451397.755382,2410,93.89577,2516719.4036774
2023-06-01 04:40:00+00:00,26799.11,26821.45,26791.21,26821.45,67.82714,1818232.2114692,1686,54.13166,1451195.1093746
2023-06-01 04:45:00+00:00,26821.45,26821.45,26806.11,26812.08,64.76286,1736451.0228694,1424,28.99424,777387.14067
2023-06-01 04:50:00+00:00,26812.08,26812.08,26793.1,26793.1,39.8579,1068349.9457633,1254,10.32833,276842.9083659
2023-06-01 04:55:00+00:00,26793.1,26808.44,26793.02,26804.15,79.96955,2142967.9804695,1470,45.3793,1216074.9369991
2023-06-01 05:00:00+00:00,26804.14,26804.15,26790.0,26790.01,63.74954,1708311.6700084,1561,13.85925,371420.3891293
2023-06-01 05:05:00+00:00,26790.01,26821.68,26784.89,26821.67,71.52032,1917136.196321,2010,44.26963,1186681.9481558
2023-06-01 05:10:00+00:00,26821.67,26827.22,26809.68,26827.21,49.08196,1316160.7776538,1508,23.29524,624674.3448085
2023-06-01 05:15:00+00:00,26827.21,26842.17,26819.08,26833.15,82.38087,2210350.6962155,2095,43.71999,1173045.0635167
2023-06-01 05:20:00+00:00,26833.16,26842.57,26825.83,26834.44,87.42552,2346065.0346565,1920,27.85723,747542.7256783
2023-06-01 05:25:00+00:00,26834.45,26838.03,26824.11,26835.87,85.55659,2295718.1693284,1550,41.31276,1108504.039746
2023-06-01 05:30:00+00:00,26835.87,26840.13,26830.66,26830.66,79.32562,2128670.8977896,1680,42.8407,1149649.6925783
2023-06-01 05:35:00+00:00,26830.66,26835.02,26828.0,26835.01,38.66892,1037564.7757099,1208,19.92117,534522.3810777
2023-06-01 05:40:00+00:00,26835.02,26843.89,26827.61,26831.87,54.81916,1471144.7368991,1612,29.90369,802480.7513193
2023-06-01 05:45:00+00:00,26831.86,26863.62,26829.79,26850.98,85.69292,2300881.1377558,2237,64.67395,1736441.8862464
2023-06-01 05:50:00+00:00,26850.98,26850.98,26843.68,26845.44,35.39453,950252.7078799,1302,11.14924,299315.8508952
2023-06-01 05:55:00+00:00,26845.44,26854.65,26844.0,26849.2,53.12365,1426263.0331713,1306,25.58425,686854.8816027
2023-06-01 06:00:00+00:00,26849.2,26853.2,26845.39,26846.98,64.5046,1731880.1263826,1448,27.4659,737419.6918823
2023-06-01 06:05:00+00:00,26846.98,26866.05,26846.97,26861.78,72.79522,1955112.8798856,1321,57.61598,1547403.5903174
2023-06-01 06:10:00+00:00,26861.78,26883.6,26852.71,26875.14,205.57747,5524121.1181326,2756,100.52538,2701308.860176
2023-06-01 06:15:00+00:00,26875.13,26880.0,26864.29,26866.97,160.33822,4308448.653422,2541,73.49316,1974834.0870053
2023-06-01 06:20:00+00:00,26866.97,26866.98,26845.61,26845.62,66.75911,1793013.7090689,1658,23.95272,643366.1278371
2023-06-01 06:25:00+00:00,26845.62,26845.62,26790.0,26811.63,198.49155,5324414.7533592,2835,65.40247,1754187.4710271
2023-06-01 06:30:00+00:00,26811.62,26836.63,26808.68,26824.54,102.65806,2753839.8717531,1990,53.438,1433398.9320053
2023-06-01 06:35:00+00:00,26824.53,26846.29,26819.12,26846.28,94.73198,2541651.22726,2157,43.16153,1158113.5926612
2023-06-01 06:40:00+00:00,26846.29,26846.29,26824.75,26834.92,59.85377,1606142.9413753,1636,22.16209,594674.6148092
2023-06-01 06:45:00+00:00,26834.91,26834.92,26821.13,26821.14,47.40793,1271831.6237939,1610,20.50019,549964.8893629
2023-06-01 06:50:00+00:00,26821.14,26821.14,26798.37,26809.47,137.54091,3687298.2348999,2436,42.92097,1150539.9142269
2023-06-01 06:55:00+00:00,26809.46,26809.47,26778.08,26785.13,94.53167,2532458.5336383,2483,39.06726,1046473.9621086
2023-06-01 07:00:00+00:00,26785.14,26795.75,26774.21,26795.74,73.95429,1980811.3014976,2387,41.32511,1106871.5602476
2023-06-01 07:05:00+00:00,26795.75,26803.55,26764.16,26764.16,122.17627,3272039.3321328,2714,48.38546,1295756.7298964
2023-06-01 07:10:00+00:00,26764.17,26782.59,26764.16,26780.8,140.55438,3763529.801464,2279,90.86003,2432784.7800754
2023-06-01 07:15:00+00:00,26780.79,26814.26,26774.42,26803.16,139.91509,3748899.8771556,3383,101.51215,2719752.5781568
2023-06-01 07:20:00+00:00,26803.16,26833.22,26803.15,26833.22,97.9111,2625929.8490369,2170,57.05515,1530162.8205418
2023-06-01 07:25:00+00:00,26833.21,26864.09,26833.21,26853.33,166.58002,4472699.3262096,2878,92.39951,2480842.892649
2023-06-01 07:30:00+00:00,26853.34,26853.34,26836.74,26836.75,59.98545,1610281.9148984,1543,17.97098,482424.7832561
2023-06-01 07:35:00+00:00,26836.75,26839.62,26821.94,26839.31,78.64687,2110316.7497668,2563,41.90607,1124491.1957154
2023-06-01 07:40:00+00:00,26839.31,26847.53,26809.56,26813.52,91.7151,2460834.7723837,2293,38.0506,1021110.7324257
2023-06-01 07:45:00+00:00,26813.51,26822.9,26797.8,26798.87,167.29568,4484823.5102069,2969,76.25772,2044372.1848748
2023-06-01 07:50:00+00:00,26798.87,26803.72,26784.63,26787.08,76.45108,2048318.3827284,2238,42.38229,1135451.3488588
2023-06-01 07:55:00+00:00,26787.09,26807.23,26787.08,26802.67,82.8881,2221430.9411685,2221,57.19348,1532774.7563776
2023-06-01 08:00:00+00:00,26802.66,26810.43,26790.96,26802.99,148.14979,3970356.5585041,2958,90.85364,2434702.7272661
2023-06-01 08:05:00+00:00,26802.99,26811.57,26799.86,26807.57,110.87039,2971924.0466691,2076,64.13289,1719117.8298835
2023-06-01 08:10:00+00:00,26807.56,26815.4,26807.56,26815.39,50.22313,1346596.676061,1738,32.81916,879959.995722
2023-06-01 08:15:00+00:00,26815.4,26835.1,26815.39,26835.09,77.56181,2080353.0635607,2112,38.5364,1033693.3030964
2023-06-01 08:20:00+00:00,26835.1,26838.04,26820.31,26822.6,52.10638,1397815.5011934,1667,19.59471,525637.974242
2023-06-01 08:25:00+00:00,26822.6,26850.39,26815.39,26846.59,84.39477,2264989.7865247,1989,51.73159,1388498.5158878
2023-06-01 08:30:00+00:00,26846.59,26859.61,26837.68,26837.68,76.00674,2040759.2147847,1712,37.23364,999781.9478917
2023-06-01 08:35:00+00:00,26837.69,26841.84,26836.76,26841.83,64.11574,1720730.5151333,1282,35.53799,953766.158932
2023-06-01 08:40:00+00:00,26841.84,26872.25,26841.83,26866.82,109.75249,2947782.6465544,1979,72.35402,1943273.4876792
2023-06-01 08:45:00+00:00,26866.82,26878.74,26866.82,26878.73,80.74939,2170065.0524711,1507,48.11838,1293145.4556112
2023-06-01 08:50:00+00:00,26878.74,26891.0,26875.48,26888.99,109.8222,2952180.6969528,2318,63.13373,1697096.21124
2023-06-01 08:55:00+00:00,26888.99,26922.76,26885.82,26912.53,175.68187,4726889.9821435,3892,92.72908,2494871.2945695
2023-06-01 09:00:00+00:00,26912.54,26936.0,26911.08,26927.99,168.58104,4538066.2843859,3055,104.47001,2812142.9024347
2023-06-01 09:05:00+00:00,26927.98,26927.99,26899.54,26916.73,125.50481,3377901.3459439,2005,44.00238,1184217.015611
2023-06-01 09:10:00+00:00,26916.74,26948.53,26916.73,26934.41,113.05285,3044948.8177571,2256,81.69181,2200306.0890656
2023-06-01 09:15:00+00:00,26934.4,26944.82,26920.19,26944.82,84.17714,2266899.038416,2088,53.23566,1433708.0751253
2023-06-01 09:20:00+00:00,26944.82,26951.07,26916.91,26916.91,92.77147,2498464.5357527,2464,40.56013,1092347.6621138
2023-06-01 09:25:00+00:00,26916.91,26936.97,26912.03,26936.97,88.16444,2373599.4513279,2358,52.76557,1420603.367253
2023-06-01 09:30:00+00:00,26936.97,26936.97,26930.59,26930.62,41.03929,1105404.9908367,1463,20.39715,549409.4722394
2023-06-01 09:35:00+00:00,26930.63,26944.17,26926.06,26926.06,71.92337,1937185.7351125,1846,31.60223,851191.3717785
2023-06-01 09:40:00+00:00,26926.01,26935.5,26917.67,26935.5,54.48985,1467178.6884308,1862,30.71246,826971.320706
2023-06-01 09:45:00+00:00,26935.49,26935.5,26923.7,26923.7,55.32152,1489742.2868915,1535,25.39295,683783.9888172
2023-06-01 09:50:00+00:00,26923.7,26928.65,26919.35,26919.36,55.51578,1494763.1514002,1563,26.44433,711993.1549174
2023-06-01 09:55:00+00:00,26919.35,26919.36,26901.06,26908.63,72.83255,1959950.5509002,1852,33.4836,901037.1491131
2023-06-01 10:00:00+00:00,26908.63,26910.84,26902.4,26904.69,59.62972,1604477.7223916,1624,13.34269,359008.8134169
2023-06-01 10:05:00+00:00,26904.69,26904.69,26886.79,26893.95,76.88445,2068007.8348656,2031,19.13354,514574.0851073
2023-06-01 10:10:00+00:00,26893.95,26896.81,26875.97,26879.31,76.61283,2059467.7244764,1781,27.86224,748917.8012742
2023-06-01 10:15:00+00:00,26879.31,26879.31,26858.33,26858.33,106.1325,2851971.1697165,1943,25.54555,686506.6714866
2023-06-01 10:20:00+00:00,26858.33,26904.67,26858.33,26904.66,102.72734,2761488.344549,2612,70.37601,1891873.7741832
2023-06-01 10:25:00+00:00,26904.66,26934.83,26890.39,26890.81,120.53714,3243326.6468281,3683,57.38457,1544190.2628031
2023-06-01 10:30:00+00:00,26890.82,26903.58,26890.81,26896.22,42.16816,1134308.3024212,1837,17.03935,458341.1649603
2023-06-01 10:35:00+00:00,26896.23,26896.23,26878.0,26878.0,63.79413,1715100.6116852,1914,18.4649,496385.0421927
2023-06-01 10:40:00+00:00,26878.01,26881.91,26869.67,26881.91,59.66393,1603490.7722079,1583,28.88543,776276.7330786
2023-06-01 10:45:00+00:00,26881.9,26881.91,26873.04,26876.2,51.77806,1391645.0252144,1368,24.85329,667969.1633247
2023-06-01 10:50:00+00:00,26876.2,26888.66,26876.19,26882.32,49.38815,1327696.2256633,1519,22.78886,612615.65077
2023-06-01 10:55:00+00:00,26882.31,26882.32,26858.34,26860.0,85.40469,2294760.069227,1757,22.27231,598340.7631455
2023-06-01 11:00:00+00:00,26860.0,26868.38,26860.0,26868.26,44.59328,1197990.4101319,1507,27.94496,750734.1359421
2023-06-01 11:05:00+00:00,26868.26,26868.27,26858.34,26858.35,94.3244,2533853.2826299,1529,41.22798,1107524.3174572
2023-06-01 11:10:00+00:00,26858.35,26864.28,26841.65,26858.73,133.96212,3597593.1237535,2727,50.88038,1366318.230406
2023-06-01 11:15:00+00:00,26858.74,26870.51,26854.8,26862.3,191.69974,5149555.5049802,2209,99.99348,2686092.2533796
2023-06-01 11:20:00+00:00,26862.31,26874.02,26858.68,26858.69,169.7023,4559496.7902401,2120,85.84988,2306542.1318499
2023-06-01 11:25:00+00:00,26858.68,26858.69,26850.6,26853.34,46.96493,1261219.9157375,1518,20.30542,545292.7284023
2023-06-01 11:30:00+00:00,26853.33,26870.68,26853.18,26870.68,195.35205,5247473.6711109,2613,113.73981,3055250.9537848
2023-06-01 11:35:00+00:00,26870.67,26879.23,26865.65,26879.23,82.00916,2203462.0084459,1838,43.01183,1155701.4518629
2023-06-01 11:40:00+00:00,26879.22,26884.56,26879.0,26879.01,57.36356,1541975.7324733,1514,29.75366,799782.4802516
2023-06-01 11:45:00+00:00,26879.0,26905.02,26879.0,26894.01,69.78784,1876891.4985491,1796,35.53693,955653.1094656
2023-06-01 11:50:00+00:00,26894.01,26894.01,26873.43,26873.44,65.91434,1771877.7247611,1639,21.89982,588627.0912034
2023-06-01 11:55:00+00:00,26873.44,26899.99,26873.43,26892.96,66.36419,1784139.5018269,2128,36.16881,972380.7814622
2023-06-01 12:00:00+00:00,26892.95,26892.96,26885.16,26885.17,46.17637,1241627.4565985,1517,17.76246,477620.436807
2023-06-01 12:05:00+00:00,26885.17,26885.17,26866.35,26866.36,136.56462,3670057.4766083,2064,69.08461,1856584.8868626
2023-06-01 12:10:00+00:00,26866.35,26873.01,26859.12,26873.01,79.09991,2125141.8016603,1910,39.19372,1053013.4526293
2023-06-01 12:15:00+00:00,26873.0,26884.3,26782.53,26827.12,511.70253,13733949.7654326,7012,210.06851,5638191.181035
2023-06-01 12:20:00+00:00,26827.13,26865.15,26817.05,26861.37,128.00556,3435138.7772172,2468,78.27746,2100575.7316872
2023-06-01 12:25:00+00:00,26861.37,26872.04,26852.24,26852.25,61.10916,1641602.9611277,1724,25.94115,696868.6089364
2023-06-01 12:30:00+00:00,26852.24,26931.46,26846.06,26931.45,256.35065,6895530.2707406,4927,141.29952,3800391.4136978
2023-06-01 12:35:00+00:00,26931.45,26931.46,26879.95,26888.37,113.05443,3041642.9578931,2536,40.69194,1094574.5387553
2023-06-01 12:40:00+00:00,26888.41,26907.1,26882.31,26903.21,128.72571,3461805.1260909,2524,69.11973,1858865.386842
2023-06-01 12:45:00+00:00,26903.21,26916.01,26889.11,26905.7,94.76229,2549226.2805792,2239,49.14434,1322054.7667969
2023-06-01 12:50:00+00:00,26905.71,26964.88,26898.88,26950.44,203.17272,5473946.5860713,3802,138.26224,3724785.5381263
2023-06-01 12:55:00+00:00,26950.44,26958.0,26935.87,26941.79,180.28353,4858060.3740441,2637,125.94354,3393718.6971083
2023-06-01 13:00:00+00:00,26941.8,26964.3,26941.79,26962.18,161.45895,4351639.9662382,2424,117.09567,3155980.9857434
2023-06-01 13:05:00+00:00,26962.18,26971.07,26950.0,26956.33,137.67223,3711461.8549785,2982,71.46739,1926738.3763492
2023-06-01 13:10:00+00:00,26956.33,26956.33,26943.77,26943.78,73.5893,1983292.438779,1675,30.80534,830233.9880897
2023-06-01 13:15:00+00:00,26943.77,26943.78,26912.41,26917.09,89.6978,2414833.9816291,2124,25.9571,698704.8048302
2023-06-01 13:20:00+00:00,26917.09,26922.83,26907.81,26907.81,86.27075,2322147.1373796,1784,45.59159,1227203.3773849
2023-06-01 13:25:00+00:00,26907.82,26919.81,26906.46,26906.48,48.21634,1297620.9541062,1684,24.90034,670111.5433211
2023-06-01 13:30:00+00:00,26906.47,26909.46,26883.6,26906.2,217.72606,5856951.6437793,3306,82.88699,2229542.5119763
2023-06-01 13:35:00+00:00,26906.2,26915.26,26875.1,26915.25,183.93819,4946290.8365223,3042,88.64452,2383872.5067824
2023-06-01 13:40:00+00:00,26915.25,26926.23,26875.03,26885.78,98.70932,2655643.1795865,2435,45.58024,1226064.7668651
2023-06-01 13:45:00+00:00,26885.79,26887.73,26869.16,26885.43,109.93299,2954750.503137,2574,53.13813,1428143.8759875
2023-06-01 13:50:00+00:00,26885.43,26885.43,26867.95,26881.97,58.36693,1568685.5057964,1716,27.52969,739877.7941757
2023-06-01 13:55:00+00:00,26881.97,26917.81,26881.96,26891.74,111.64533,3003504.2001292,2729,55.02677,1480287.950821
2023-06-01 14:00:00+00:00,26891.74,26942.16,26891.74,26942.15,226.02709,6083879.0298316,4186,126.00538,3391660.9572617
2023-06-01 14:05:00+00:00,26942.16,26981.34,26915.99,26916.0,228.70502,6164906.513133,4146,110.30646,2973388.2493533
2023-06-01 14:10:00+00:00,26915.99,26948.55,26909.59,26939.08,102.31528,2755504.9002714,2545,55.81186,1503021.311683
2023-06-01 14:15:00+00:00,26939.07,26939.08,26836.1,26870.15,345.43442,9286470.7857031,4451,110.12525,2960405.165322
2023-06-01 14:20:00+00:00,26870.15,26875.88,26836.1,26841.6,216.81995,5823103.3173215,3635,105.13541,2823511.3775221
2023-06-01 14:25:00+00:00,26841.59,26882.8,26833.01,26867.22,119.41028,3207440.0144424,3178,68.29824,1834381.5732567
2023-06-01 14:30:00+00:00,26867.22,26883.63,26844.26,26873.03,122.47197,3289611.5121943,2456,57.25764,1537814.1964033
2023-06-01 14:35:00+00:00,26873.04,26878.79,26855.09,26878.79,67.55342,1814905.0762138,2074,38.12819,1024361.3886714
2023-06-01 14:40:00+00:00,26878.79,26889.85,26852.38,26880.25,139.69875,3753924.2282315,3182,65.62104,1763320.8199504
2023-06-01 14:45:00+00:00,26880.26,26909.67,26874.3,26889.02,310.23865,8342864.2441778,3964,185.08845,4977545.1736383
2023-06-01 14:50:00+00:00,26889.02,26895.22,26865.57,26895.22,57.66405,1550009.1377583,2091,29.78147,800514.3649454
2023-06-01 14:55:00+00:00,26895.22,26910.42,26890.1,26898.08,113.72326,3058871.3826833,2139,57.85907,1556217.9638024
2023-06-01 15:00:00+00:00,26898.07,26905.5,26876.19,26883.57,98.81868,2657140.5341658,2728,42.19195,1134469.4309784
2023-06-01 15:05:00+00:00,26883.56,26914.69,26870.07,26914.69,122.1017,3283285.2987706,2693,67.09018,1804123.3554903
2023-06-01 15:10:00+00:00,26914.68,26934.25,26901.56,26926.26,168.23814,4528572.9933213,3429,90.89566,2446646.7992745
2023-06-01 15:15:00+00:00,26926.26,26947.24,26923.58,26923.58,141.36642,3807963.7156398,2965,78.54272,2115608.7053767
2023-06-01 15:20:00+00:00,26923.58,26925.9,26907.51,26920.96,90.17493,2427302.0820582,2417,48.43085,1303640.1040255
2023-06-01 15:25:00+00:00,26920.95,26936.35,26903.39,26903.4,69.97746,1883711.0931894,1967,38.99892,1049823.6270598
2023-06-01 15:30:00+00:00,26903.39,26923.51,26900.0,26920.1,52.84168,1421950.2828151,1939,34.63346,931998.3184715
2023-06-01 15:35:00+00:00,26920.1,26925.82,26894.8,26894.8,92.60409,2492276.9656291,2262,25.63451,690072.772561
2023-06-01 15:40:00+00:00,26894.81,26906.37,26892.81,26897.67,79.28341,2132604.8002253,2317,41.02053,1103404.2533002
2023-06-01 15:45:00+00:00,26897.66,26897.67,26878.71,26878.72,82.97602,2231053.7213769,1861,20.88513,561589.5300672
2023-06-01 15:50:00+00:00,26878.71,26878.72,26860.01,26874.49,75.15924,2019562.6161044,2058,31.85631,855972.1617111
2023-06-01 15:55:00+00:00,26874.49,26894.48,26872.47,26894.48,41.83988,1124559.7715062,1594,27.04024,726810.1464278
2023-06-01 16:00:00+00:00,26894.47,26914.02,26890.84,26907.5,107.60049,2894554.9191742,2163,83.11208,2235798.0902793
2023-06-01 16:05:00+00:00,26907.49,26912.89,26897.96,26908.47,77.05445,2072962.5301803,1737,46.58526,1253212.3256455
2023-06-01 16:10:00+00:00,26908.46,26922.62,26908.46,26917.64,88.54183,2383073.4171274,1710,64.49985,1735927.6488895
2023-06-01 16:15:00+00:00,26917.65,26928.32,26911.0,26928.31,60.20042,1620334.4049804,1894,27.95244,752387.4545513
2023-06-01 16:20:00+00:00,26928.31,26933.35,26922.66,26922.67,122.14356,3289112.2514114,2960,36.23219,975657.3038219
2023-06-01 16:25:00+00:00,26922.67,26922.67,26904.67,26904.67,74.17061,1996150.908577,2000,23.1875,624056.5553516
2023-06-01 16:30:00+00:00,26904.68,26911.61,26835.71,26841.51,215.64532,5795188.1996603,3739,65.52628,1760788.0989839
2023-06-01 16:35:00+00:00,26841.52,26855.95,26810.66,26837.66,202.35464,5429712.0012277,4178,89.26203,2394908.1624912
2023-06-01 16:40:00+00:00,26837.65,26848.11,26810.98,26819.83,155.76974,4178810.4886733,3210,71.76613,1925284.4603443
2023-06-01 16:45:00+00:00,26819.82,26845.66,26795.06,26842.73,303.87187,8150464.6847615,3592,100.53689,2697213.6272884
2023-06-01 16:50:00+00:00,26842.73,27085.7,26842.73,27051.53,951.57527,25700288.1553817,16245,543.51272,14675008.8502555
2023-06-01 16:55:00+00:00,27051.53,27175.0,27047.77,27092.08,823.60748,22333070.2124096,13870,448.86206,12171011.573823
2023-06-01 17:00:00+00:00,27092.07,27137.42,26979.92,27022.2,561.29175,15186729.2918103,10411,273.90112,7410962.8836886
2023-06-01 17:05:00+00:00,27022.19,27029.0,26994.63,26994.63,186.68102,5043119.7586496,4300,87.3172,2358765.0059275
2023-06-01 17:10:00+00:00,26994.63,26994.63,26916.29,26989.45,371.51164,10013922.062534,8315,217.06867,5850342.1203888
2023-06-01 17:15:00+00:00,26989.45,27069.07,26969.57,27049.43,329.82606,8914618.1116105,6972,191.25461,5169722.9227596
2023-06-01 17:20:00+00:00,27049.36,27066.02,27008.72,27013.67,164.03432,4435152.8338682,3961,57.48926,1554547.5312975
2023-06-01 17:25:00+00:00,27013.66,27022.12,26986.45,27001.98,177.14783,4783721.5048386,3296,66.87139,1805991.5140307
2023-06-01 17:30:00+00:00,27001.97,27001.98,26923.91,26939.99,202.20864,5450059.8551889,5199,92.18679,2484644.3805769
2023-06-01 17:35:00+00:00,26940.0,26970.62,26939.97,26961.36,102.41833,2761105.3233759,2350,50.57332,1363384.4024904
