Open time,Open,High,Low,Close,Volume,Quote volume,Trade count,Taker base volume,Taker quote volume
2023-05-01 01:55:00+00:00,28485.34,28515.33,28411.4,28504.36,662.9335,18880836.2132899,11626,308.65097,8790569.2759913
2023-05-01 02:00:00+00:00,28504.36,28624.99,28414.0,28600.01,881.8787,25158977.1102418,15768,493.32309,14073998.0076696
2023-05-01 02:05:00+00:00,28600.02,28609.18,28554.21,28596.3,633.94539,18120361.8471109,9224,215.4124,6154765.9071991
2023-05-01 02:10:00+00:00,28596.31,28680.38,28566.71,28635.48,423.54075,12123776.0723618,10193,249.22043,7133602.6373761
2023-05-01 02:15:00+00:00,28635.48,28667.24,28610.0,28663.71,300.22825,8599403.7860203,7632,155.51508,4454277.184907
2023-05-01 02:20:00+00:00,28663.7,28663.71,28601.5,28605.31,272.47037,7801746.9844483,6125,131.14135,3754774.0843142
2023-05-01 02:25:00+00:00,28605.31,28625.1,28551.56,28582.18,427.91176,12232560.5427227,7160,236.28584,6754853.7500762
2023-05-01 02:30:00+00:00,28582.18,28641.48,28570.97,28629.83,151.30914,4330558.4378114,4223,86.13921,2465162.861381
2023-05-01 02:35:00+00:00,28629.83,28630.0,28580.0,28622.53,239.52916,6853646.8150694,4633,95.90478,2744090.5608184
2023-05-01 02:40:00+00:00,28622.53,28624.69,28580.0,28582.97,158.24302,4525091.3507211,4148,68.64298,1962678.981492
2023-05-01 02:45:00+00:00,28582.98,28615.57,28582.97,28606.56,120.27762,3440359.8945853,3397,66.40523,1899229.8043081
2023-05-01 02:50:00+00:00,28606.56,28606.56,28559.42,28566.72,244.75837,6995162.5033677,3481,69.04859,1973259.7490134
2023-05-01 02:55:00+00:00,28566.72,28587.99,28531.98,28549.41,193.4646,5525317.3796438,4097,84.59131,2415876.6880243
2023-05-01 03:00:00+00:00,28549.42,28557.04,28533.11,28554.35,142.14067,4057732.928622,2988,73.42424,2096071.2892461
2023-05-01 03:05:00+00:00,28554.34,28554.35,28501.42,28533.04,243.07083,6934028.8230622,4291,90.27701,2574966.7458114
2023-05-01 03:10:00+00:00,28533.04,28541.25,28468.1,28481.52,299.43882,8536163.2647235,4792,112.06399,3194222.284054
2023-05-01 03:15:00+00:00,28481.51,28547.77,28436.27,28547.76,390.35304,11118620.7912762,6212,217.19839,6187882.8827423
2023-05-01 03:20:00+00:00,28547.77,28551.03,28526.0,28533.19,134.25671,3830931.480639,2354,62.04956,1770529.3689828
2023-05-01 03:25:00+00:00,28533.18,28592.95,28529.5,28586.97,156.7165,4477289.4965545,3773,104.53968,2986374.8746785
2023-05-01 03:30:00+00:00,28586.97,28586.97,28560.22,28566.47,124.90498,3568194.4326203,2758,57.14241,1632363.822554
2023-05-01 03:35:00+00:00,28566.47,28584.44,28548.54,28584.43,90.4056,2582029.7928046,2021,48.23321,1377639.3189419
2023-05-01 03:40:00+00:00,28584.43,28591.0,28576.85,28590.28,79.88349,2283300.3937262,2119,51.0488,1459093.4798427
2023-05-01 03:45:00+00:00,28590.28,28590.29,28566.37,28576.61,155.74987,4450756.5723488,3217,61.61649,1760611.9491537
2023-05-01 03:50:00+00:00,28576.62,28576.62,28545.18,28570.87,144.98259,4140032.8603257,2686,62.24815,1777359.4221005
2023-05-01 03:55:00+00:00,28570.86,28570.87,28555.0,28561.06,96.8622,2766383.0345553,1821,45.8514,1309450.9119133
2023-05-01 04:00:00+00:00,28561.07,28582.52,28535.73,28572.53,240.92715,6881005.5778352,3916,94.34936,2694867.1626275
2023-05-01 04:05:00+00:00,28572.53,28589.84,28565.84,28565.85,163.31674,4666838.2000756,2513,68.00286,1943123.3053662
2023-05-01 04:10:00+00:00,28565.84,28569.57,28560.04,28564.0,79.28343,2264772.5897409,1441,47.39514,1353842.4219796
2023-05-01 04:15:00+00:00,28564.01,28569.57,28547.18,28547.19,78.15621,2231820.1228721,1964,40.4615,1155405.3977166
2023-05-01 04:20:00+00:00,28547.19,28547.19,28507.14,28512.2,134.56466,3837803.7191137,2807,36.37009,1037157.9222159
2023-05-01 04:25:00+00:00,28512.19,28542.78,28502.27,28542.77,87.64581,2499969.8215444,2203,55.01945,1569407.502315
2023-05-01 04:30:00+00:00,28542.78,28548.27,28530.98,28548.26,47.32025,1350421.1348675,1807,34.23042,976849.9678193
2023-05-01 04:35:00+00:00,28548.26,28548.27,28486.29,28543.56,187.35045,5341574.4590019,3527,66.60555,1898954.6923178
2023-05-01 04:40:00+00:00,28543.57,28546.28,28495.44,28502.38,199.68176,5693695.0690819,2851,82.8795,2363023.5479844
2023-05-01 04:45:00+00:00,28502.38,28525.58,28495.81,28525.58,66.10634,1884600.5019816,1759,45.3874,1294027.6536399
2023-05-01 04:50:00+00:00,28525.57,28525.58,28520.39,28523.92,37.70901,1075579.153542,1140,21.35121,608989.649281
2023-05-01 04:55:00+00:00,28523.91,28555.01,28521.43,28555.0,56.36104,1608414.0339598,1862,40.09446,1144208.2808746
2023-05-01 05:00:00+00:00,28555.01,28577.0,28532.2,28577.0,174.48445,4981672.8739735,3716,99.12595,2829959.7716532
2023-05-01 05:05:00+00:00,28577.0,28627.59,28576.99,28608.54,169.01575,4834643.3586375,4299,105.41782,3015095.3703043
2023-05-01 05:10:00+00:00,28608.55,28631.47,28588.0,28631.46,124.10759,3550120.116668,2751,90.85814,2598985.0662724
2023-05-01 05:15:00+00:00,28631.47,28635.53,28610.95,28626.07,161.63732,4626004.8421417,3075,79.96581,2288393.4431959
2023-05-01 05:20:00+00:00,28626.07,28626.08,28601.26,28601.27,78.348,2241781.3083692,2272,35.05801,1003119.8915835
2023-05-01 05:25:00+00:00,28601.26,28601.27,28550.71,28550.71,190.92699,5455438.5374162,3994,74.2143,2120469.6168551
2023-05-01 05:30:00+00:00,28550.72,28550.72,28500.0,28517.57,307.10425,8758415.237725,5732,133.96518,3820610.3495778
2023-05-01 05:35:00+00:00,28517.57,28517.58,28439.6,28476.34,366.48738,10439020.1176853,6624,122.79007,3496372.3338831
2023-05-01 05:40:00+00:00,28476.35,28485.29,28250.15,28421.52,918.94281,26064624.310326,17854,405.0954,11486325.1160941
2023-05-01 05:45:00+00:00,28421.51,28471.43,28382.35,28426.18,354.08776,10069353.7338555,7680,145.64582,4141049.7788346
2023-05-01 05:50:00+00:00,28426.18,28467.5,28398.42,28454.53,273.0843,7764783.3078086,6427,131.88837,3749925.655054
2023-05-01 05:55:00+00:00,28454.54,28486.41,28454.53,28483.68,165.2239,4704123.5028901,4516,93.90566,2673564.4027721
2023-05-01 06:00:00+00:00,28483.68,28483.69,28447.21,28468.41,198.73639,5657603.973001,3741,91.7468,2611682.73731
2023-05-01 06:05:00+00:00,28468.41,28532.11,28460.95,28519.44,202.95757,5783636.1367485,4966,134.32339,3827475.7130073
2023-05-01 06:10:00+00:00,28519.44,28525.66,28485.36,28503.42,117.24522,3341757.5613686,3223,47.42314,1351532.3713958
2023-05-01 06:15:00+00:00,28503.43,28514.43,28500.0,28500.0,147.07405,4192843.6251446,2985,65.01683,1853451.956614
2023-05-01 06:20:00+00:00,28500.01,28500.01,28481.98,28481.98,111.20691,3168618.6143059,2919,43.48412,1239012.6178423
2023-05-01 06:25:00+00:00,28481.99,28557.37,28481.62,28557.36,156.75326,4471659.792223,3972,108.3563,3090970.1018359
2023-05-01 06:30:00+00:00,28557.37,28560.94,28540.54,28546.62,125.14373,3572597.3194183,2837,59.01887,1684787.0391447
2023-05-01 06:35:00+00:00,28546.63,28549.78,28541.02,28546.49,83.98608,2397404.4228876,1857,35.90362,1024892.0678779
2023-05-01 06:40:00+00:00,28546.5,28569.04,28546.49,28554.82,150.54703,4299395.180584,3046,84.73915,2420003.1653156
2023-05-01 06:45:00+00:00,28554.81,28583.33,28552.71,28574.43,117.56676,3358691.6393742,2706,68.75752,1964404.2694039
2023-05-01 06:50:00+00:00,28574.44,28583.32,28564.33,28575.16,104.56365,2987704.472807,2178,44.78917,1279798.3755583
2023-05-01 06:55:00+00:00,28575.17,28598.05,28559.88,28594.34,140.47875,4013852.4753139,2886,74.34157,2124018.4580677
2023-05-01 07:00:00+00:00,28594.34,28629.42,28577.52,28625.93,203.16163,5810078.6900844,5077,124.11684,3549605.9262439
2023-05-01 07:05:00+00:00,28625.93,28713.94,28625.92,28654.71,474.39704,13602967.436317,11243,253.47366,7267617.2620308
2023-05-01 07:10:00+00:00,28654.71,28654.73,28600.83,28615.84,167.61843,4799557.8022675,5247,64.92726,1859004.3505694
2023-05-01 07:15:00+00:00,28615.83,28645.2,28592.92,28634.51,121.87903,3487154.4408328,3448,61.71496,1766051.8300595
2023-05-01 07:20:00+00:00,28634.51,28660.09,28621.82,28649.65,237.90955,6814211.26426,4321,95.98347,2748836.5885203
2023-05-01 07:25:00+00:00,28649.66,28684.61,28648.43,28660.79,191.88693,5501141.3863479,4414,73.79453,2115601.8355996
2023-05-01 07:30:00+00:00,28660.8,28664.04,28620.54,28629.11,184.74295,5290924.5632447,5182,75.85393,2172377.5768312
2023-05-01 07:35:00+00:00,28629.11,28640.01,28606.89,28630.98,125.49909,3591997.3959241,3814,68.23564,1952960.0236452
2023-05-01 07:40:00+00:00,28630.97,28654.02,28626.36,28636.8,112.26092,3214705.1036783,3263,69.69285,1995695.6922326
2023-05-01 07:45:00+00:00,28636.81,28661.52,28636.8,28661.52,88.88413,2546422.8151865,2632,54.02563,1547744.4856748
2023-05-01 07:50:00+00:00,28661.51,28661.52,28599.02,28611.72,265.3762,7596385.5599762,5051,127.97239,3662667.8236019
2023-05-01 07:55:00+00:00,28611.72,28631.98,28611.71,28629.09,101.49407,2904892.5286217,2747,65.21896,1866605.04325
2023-05-01 08:00:00+00:00,28629.08,28629.09,28610.38,28619.74,95.81854,2742217.2456339,2404,46.78759,1338955.6769335
2023-05-01 08:05:00+00:00,28619.73,28631.96,28569.91,28574.8,215.00979,6149572.9548731,3578,76.07092,2176081.844039
2023-05-01 08:10:00+00:00,28574.8,28596.32,28570.41,28593.74,143.24976,4094248.2809063,2748,58.14825,1661960.3485374
2023-05-01 08:15:00+00:00,28593.73,28593.74,28550.1,28565.28,192.24524,5492244.4805926,3442,87.96778,2512820.5016507
2023-05-01 08:20:00+00:00,28565.28,28582.68,28565.28,28582.67,81.75202,2335902.5926946,2485,34.3887,982582.728306
2023-05-01 08:25:00+00:00,28582.67,28600.28,28582.67,28597.23,68.0687,1946162.0309089,2019,39.24899,1122105.9076066
2023-05-01 08:30:00+00:00,28597.22,28597.23,28573.99,28585.82,87.98186,2514863.3537139,2253,29.21634,835080.5106565
2023-05-01 08:35:00+00:00,28585.82,28610.0,28585.81,28610.0,94.95349,2715487.3088925,2309,61.76495,1766373.5486376
2023-05-01 08:40:00+00:00,28609.99,28610.0,28599.53,28603.52,76.43812,2186416.4097831,1854,32.00045,915266.7235793
2023-05-01 08:45:00+00:00,28603.53,28610.39,28594.94,28595.35,102.93253,2944144.841795,2179,29.50862,844047.9095838
2023-05-01 08:50:00+00:00,28595.34,28595.35,28552.67,28561.68,161.00675,4599264.9954735,3168,71.79838,2050639.8935855
2023-05-01 08:55:00+00:00,28561.68,28587.55,28559.64,28574.45,123.90073,3540083.6857089,2447,62.31959,1780408.9389264
2023-05-01 09:00:00+00:00,28574.45,28581.59,28564.54,28564.55,61.87085,1767708.7538833,1971,27.85204,795767.7165888
2023-05-01 09:05:00+00:00,28564.54,28565.52,28553.52,28553.53,90.15896,2575130.2884605,2039,43.8393,1252144.9751357
2023-05-01 09:10:00+00:00,28553.53,28581.36,28553.52,28581.35,77.22692,2206232.7836754,1955,55.47168,1584674.6578799
2023-05-01 09:15:00+00:00,28581.36,28606.0,28581.35,28605.99,95.17287,2721416.2405618,2162,67.00991,1916041.1144535
2023-05-01 09:20:00+00:00,28606.0,28670.1,28605.99,28642.44,183.20916,5247225.3155183,4402,122.70689,3514078.9057205
2023-05-01 09:25:00+00:00,28642.43,28647.21,28593.81,28603.93,90.20555,2581771.5114875,2926,39.57113,1132499.3570612
2023-05-01 09:30:00+00:00,28603.93,28619.93,28591.57,28592.07,52.02341,1488092.0980536,2337,24.36703,696991.8109829
2023-05-01 09:35:00+00:00,28592.07,28607.42,28583.84,28607.42,65.51864,1873253.9000883,2351,43.18424,1234682.7946064
2023-05-01 09:40:00+00:00,28607.41,28613.18,28537.56,28554.84,128.18575,3661000.5228211,4086,47.02938,1343021.3390036
2023-05-01 09:45:00+00:00,28554.84,28554.85,28500.0,28538.22,252.71725,7208711.9736565,5084,92.37405,2634677.25475
2023-05-01 09:50:00+00:00,28538.22,28550.09,28531.86,28547.37,66.31693,1892706.5618642,2229,42.49399,1212798.6989883
2023-05-01 09:55:00+00:00,28547.36,28551.11,28517.42,28524.98,156.39519,4462594.6929051,2882,52.73623,1504545.4377926
2023-05-01 10:00:00+00:00,28524.99,28528.73,28520.01,28520.01,76.04313,2169127.8183675,2162,46.63192,1330154.6178621
2023-05-01 10:05:00+00:00,28520.02,28548.27,28520.01,28548.27,62.69315,1788898.4622513,1936,46.40407,1324065.2132537
2023-05-01 10:10:00+00:00,28548.27,28553.03,28542.97,28550.27,71.66998,2045997.3540039,1722,29.87837,852946.134299
2023-05-01 10:15:00+00:00,28550.28,28560.41,28546.7,28546.7,47.0275,1342909.4462115,1595,28.44188,812166.5951113
2023-05-01 10:20:00+00:00,28546.71,28546.71,28514.9,28524.4,86.5557,2469296.79905,2425,26.44148,754274.4336446
2023-05-01 10:25:00+00:00,28524.4,28553.2,28515.89,28541.97,80.97998,2310970.5274901,1924,45.46583,1297351.1760015
2023-05-01 10:30:00+00:00,28541.98,28542.62,28527.84,28533.51,43.99643,1255417.5955858,1923,17.81812,508457.2705261
2023-05-01 10:35:00+00:00,28533.51,28533.52,28500.6,28500.6,83.83632,2390257.1954856,2488,28.73609,819248.5959422
2023-05-01 10:40:00+00:00,28500.61,28529.82,28487.42,28527.22,115.44759,3291016.7167696,3063,60.26322,1717909.7426321
2023-05-01 10:45:00+00:00,28527.23,28534.56,28522.72,28522.72,52.35241,1493418.0305847,1504,18.46349,526699.7428294
2023-05-01 10:50:00+00:00,28522.72,28561.39,28510.65,28552.82,149.83905,4276531.6471038,3170,95.19494,2716786.2331031
2023-05-01 10:55:00+00:00,28552.83,28561.34,28549.82,28552.43,88.15779,2517362.0920177,2169,54.86687,1566663.5419738
2023-05-01 11:00:00+00:00,28552.42,28557.69,28536.52,28555.32,109.12209,3115048.0480403,2602,60.83077,1736406.6661697
2023-05-01 11:05:00+00:00,28555.32,28591.63,28555.32,28564.24,136.07391,3887963.4601129,3278,69.94687,1998488.1223463
2023-05-01 11:10:00+00:00,28564.24,28564.25,28530.82,28534.75,137.87312,3935467.7189131,3401,57.65511,1645273.5555607
2023-05-01 11:15:00+00:00,28534.74,28541.42,28520.0,28520.0,78.51152,2240014.1522912,2577,31.4136,896360.4435119
2023-05-01 11:20:00+00:00,28520.01,28524.42,28504.63,28523.49,95.74519,2730136.1141452,2953,52.96683,1510283.2466128
2023-05-01 11:25:00+00:00,28523.5,28549.68,28515.07,28549.63,109.28779,3117492.3309689,2176,45.5093,1298087.5860612
2023-05-01 11:30:00+00:00,28549.64,28549.64,28533.22,28533.23,40.09411,1144360.5276533,1757,15.36558,438549.7853131
2023-05-01 11:35:00+00:00,28533.22,28544.14,28518.29,28544.13,73.98014,2110616.9483055,2163,38.26887,1091848.3774477
2023-05-01 11:40:00+00:00,28544.13,28558.49,28544.13,28558.48,53.29247,1521639.7562819,2097,23.91008,682693.3861995
2023-05-01 11:45:00+00:00,28558.48,28558.49,28532.98,28538.75,61.4152,1752989.5723166,1894,20.00925,571060.628208
2023-05-01 11:50:00+00:00,28538.74,28571.74,28538.74,28559.16,100.57781,2872588.1698445,2438,48.62341,1388559.9501197
2023-05-01 11:55:00+00:00,28559.16,28559.17,28510.85,28523.86,122.85587,3505209.6908912,2739,41.79676,1192310.8321448
2023-05-01 12:00:00+00:00,28523.85,28523.86,28452.25,28481.04,267.15031,7610400.2919953,6218,99.53053,2835108.4930256
2023-05-01 12:05:00+00:00,28481.04,28490.07,28473.83,28480.42,64.18117,1828041.8736153,2173,28.09096,800095.4270492
2023-05-01 12:10:00+00:00,28480.42,28544.54,28480.41,28527.71,131.8973,3761206.2314775,2715,103.94712,2963970.7163645
2023-05-01 12:15:00+00:00,28527.71,28554.99,28509.01,28509.02,152.76451,4358446.6623166,2955,83.70078,2388115.5430748
2023-05-01 12:20:00+00:00,28509.01,28544.0,28509.01,28536.97,93.72264,2673616.0565684,2305,60.96299,1739088.957694
2023-05-01 12:25:00+00:00,28536.97,28578.0,28532.25,28573.95,115.8747,3309245.2984997,2321,74.14503,2117504.7084721
2023-05-01 12:30:00+00:00,28573.95,28574.38,28553.74,28553.74,55.21996,1577320.8955658,1965,25.32974,723507.1703464
2023-05-01 12:35:00+00:00,28553.75,28601.94,28553.74,28599.18,184.62323,5276665.3269061,3263,113.47335,3243230.5892423
2023-05-01 12:40:00+00:00,28599.17,28606.24,28589.62,28589.78,108.16177,3092851.3325176,2339,48.35674,1382744.2311567
2023-05-01 12:45:00+00:00,28589.77,28596.58,28566.67,28575.18,202.16468,5778688.7102455,2864,71.24801,2036676.96797
2023-05-01 12:50:00+00:00,28575.19,28608.17,28575.18,28602.76,65.51995,1873360.9914467,1743,47.81451,1367106.6225075
2023-05-01 12:55:00+00:00,28602.77,28610.26,28586.04,28596.32,86.32778,2468569.8510325,2328,45.43797,1299273.4734387
2023-05-01 13:00:00+00:00,28596.32,28596.32,28578.53,28578.53,63.62122,1818583.9982574,2273,24.85278,710392.5531838
2023-05-01 13:05:00+00:00,28578.54,28586.41,28571.34,28573.59,44.18221,1262682.4708889,1897,17.37422,496536.3640563
2023-05-01 13:10:00+00:00,28573.59,28581.62,28570.02,28575.34,47.22848,1349591.4466874,1703,25.05189,715868.3062133
2023-05-01 13:15:00+00:00,28575.34,28575.35,28552.03,28575.13,60.95585,1741009.8218729,2204,31.07631,887559.5341531
2023-05-01 13:20:00+00:00,28575.13,28592.36,28570.49,28592.35,59.11216,1689303.0753785,1699,39.9095,1140549.3057645
2023-05-01 13:25:00+00:00,28592.36,28610.0,28587.5,28599.62,102.06278,2918949.056283,2843,46.01962,1316090.0705245
2023-05-01 13:30:00+00:00,28599.62,28629.42,28564.87,28570.44,137.27796,3926501.4034753,5081,62.79546,1796053.2587566
2023-05-01 13:35:00+00:00,28570.44,28575.53,28530.74,28566.33,147.21738,4204286.9364835,3372,60.16738,1718277.1591297
2023-05-01 13:40:00+00:00,28566.33,28568.69,28500.92,28530.85,169.45455,4833436.9951504,3923,90.31376,2575587.7298301
2023-05-01 13:45:00+00:00,28530.86,28538.3,28500.0,28516.74,171.05196,4877890.2807505,5266,71.98065,2052453.5702349
2023-05-01 13:50:00+00:00,28516.73,28525.24,28478.7,28508.49,164.52926,4689414.4630711,4983,73.01629,2081043.7052251
2023-05-01 13:55:00+00:00,28508.48,28513.39,28442.58,28457.84,214.4291,6103279.1665655,6062,94.8341,2698882.835615
2023-05-01 14:00:00+00:00,28457.84,28500.0,28311.11,28447.13,838.6248,23828767.2397467,16896,378.5692,10755445.8667017
2023-05-01 14:05:00+00:00,28447.14,28540.0,28447.1,28519.43,306.7607,8745104.8316065,5543,187.85838,5355596.4001925
2023-05-01 14:10:00+00:00,28519.43,28538.42,28493.79,28496.5,193.14692,5506698.4803443,3868,92.07009,2625035.0120039
2023-05-01 14:15:00+00:00,28496.51,28573.57,28490.74,28527.76,169.4411,4836530.5307345,4506,94.02666,2683555.3276274
2023-05-01 14:20:00+00:00,28527.77,28527.77,28420.71,28456.36,224.73918,6396278.0941163,5367,94.51088,2689351.8096826
2023-05-01 14:25:00+00:00,28456.36,28519.87,28438.65,28484.51,135.59057,3861549.454305,3541,81.09868,2309509.7074848
2023-05-01 14:30:00+00:00,28484.51,28524.46,28465.31,28489.1,154.08235,4390351.133826,3263,80.03645,2280750.8133747
2023-05-01 14:35:00+00:00,28489.11,28489.36,28429.79,28432.9,210.21602,5981368.6274603,3912,81.41546,2316554.1791488
2023-05-01 14:40:00+00:00,28432.91,28457.97,28420.53,28441.28,183.47487,5217748.3499896,4348,93.03682,2645612.976931
2023-05-01 14:45:00+00:00,28441.28,28488.68,28441.28,28472.07,234.85177,6684248.2305941,4256,158.23299,4503494.6794949
2023-05-01 14:50:00+00:00,28472.06,28486.0,28463.34,28474.25,83.19441,2368773.9343722,2574,29.04543,826989.2819612
2023-05-01 14:55:00+00:00,28474.26,28493.7,28451.78,28473.3,149.66933,4260972.0508791,3121,62.743,1786251.3043123
2023-05-01 15:00:00+00:00,28473.31,28488.31,28389.64,28424.86,294.30984,8370686.290189,5184,170.77517,4856389.3168715
2023-05-01 15:05:00+00:00,28424.86,28448.64,28396.72,28412.93,166.92867,4745012.6094545,3926,98.99958,2813985.5168974
2023-05-01 15:10:00+00:00,28412.93,28413.81,28352.0,28382.8,221.59955,6291540.95693,4549,121.69133,3455192.6311174
2023-05-01 15:15:00+00:00,28382.8,28390.48,28270.0,28365.59,567.44114,16081167.5461601,10106,234.66474,6651133.2674547
2023-05-01 15:20:00+00:00,28365.59,28365.6,28100.0,28139.53,1544.31886,43579012.9157827,25091,602.39772,17001978.1928594
2023-05-01 15:25:00+00:00,28139.52,28219.3,28088.0,28110.82,943.40844,26562015.8101565,15069,473.43773,13330439.4875483
2023-05-01 15:30:00+00:00,28110.81,28176.24,28089.21,28133.42,672.26985,18915248.6608906,11122,351.06064,9876995.6501531
2023-05-01 15:35:00+00:00,28133.42,28190.68,28117.94,28125.9,485.40603,13665398.3209672,8588,254.54891,7165556.2409462
2023-05-01 15:40:00+00:00,28125.9,28139.5,28075.36,28108.64,366.29413,10297995.1700794,8467,164.64778,4628884.0279386
2023-05-01 15:45:00+00:00,28108.63,28203.1,28108.63,28179.18,321.53838,9058884.8455039,5805,179.08043,5045479.921708
2023-05-01 15:50:00+00:00,28179.19,28211.37,28153.62,28196.76,177.82531,5011896.5039446,4331,75.66263,2132393.8223603
2023-05-01 15:55:00+00:00,28196.76,28222.85,28126.2,28170.64,503.06369,14178561.9392949,6694,195.02234,5497274.4241961
2023-05-01 16:00:00+00:00,28170.64,28256.48,28159.63,28250.0,359.53993,10140659.909868,6020,191.59014,5403295.8795371
2023-05-01 16:05:00+00:00,28250.01,28269.59,28173.98,28180.51,304.327,8584582.400285,6031,141.46626,3990286.621539
2023-05-01 16:10:00+00:00,28180.5,28202.6,28100.15,28140.95,359.23534,10110862.0152894,7250,121.92572,3431885.7771315
2023-05-01 16:15:00+00:00,28140.95,28191.76,28100.0,28180.74,237.63183,6688701.443692,6481,121.21013,3411742.502499
2023-05-01 16:20:00+00:00,28180.74,28192.77,28079.37,28108.67,277.90029,7816961.6089285,6770,110.95218,3120744.3053156
2023-05-01 16:25:00+00:00,28108.66,28150.66,28014.5,28119.28,571.03774,16034003.5950641,10911,245.7141,6898949.6215673
2023-05-01 16:30:00+00:00,28119.29,28207.42,28119.28,28205.43,367.68141,10358891.3090291,7540,219.33075,6178932.4506191
2023-05-01 16:35:00+00:00,28205.43,28212.79,28180.01,28194.68,347.19878,9790627.6570897,4581,202.76734,5717807.4307149
2023-05-01 16:40:00+00:00,28194.68,28236.17,28194.68,28220.0,122.45718,3454612.638154,2977,80.16966,2261632.901166
2023-05-01 16:45:00+00:00,28220.0,28248.56,28219.99,28245.6,131.46513,3711824.727924,3326,82.76558,2336761.6979984
2023-05-01 16:50:00+00:00,28245.6,28315.06,28245.6,28292.39,229.6565,6495097.9234699,5792,151.02243,4271106.1367651
2023-05-01 16:55:00+00:00,28292.38,28388.16,28292.38,28360.8,457.58884,12972801.8156489,8975,283.94488,8049641.1262883
2023-05-01 17:00:00+00:00,28360.8,28388.0,28343.35,28381.46,236.86272,6717059.4575022,4644,121.90918,3457196.3520146
2023-05-01 17:05:00+00:00,28381.45,28410.95,28325.09,28327.34,265.66039,7536634.5101384,5821,132.42714,3756864.1919478
2023-05-01 17:10:00+00:00,28327.34,28350.0,28325.16,28338.18,111.96627,3172685.2323421,3119,54.61937,1547695.9886872
2023-05-01 17:15:00+00:00,28338.19,28350.0,28329.0,28331.02,80.04789,2268513.062794,2314,36.81738,1043380.4508554
2023-05-01 17:20:00+00:00,28331.02,28331.02,28296.65,28306.16,117.18543,3318572.6504691,2735,38.85244,1100156.8987381
2023-05-01 17:25:00+00:00,28306.16,28306.17,28167.98,28181.28,318.93599,9001747.3439164,8015,116.86631,3298083.7249479
2023-05-01 17:30:00+00:00,28181.28,28229.78,28167.44,28217.01,194.54079,5486046.7975928,5096,99.28178,2799639.6412029
